idx,text,app_id,llm_label,llm_confidence,final_label,anchor_confidence,label_quality_score,source
76639,i like it very useful .,com.dianxinos.dxbs,other,0.8908,praise,0.9038047194480896,0.025169208645820618,anchor_corrected
76674,bad response .,com.dianxinos.optimizer.duplay,praise,0.3833,other,0.7101075649261475,0.07659818977117538,anchor_corrected
76676,cm could love it .,com.cleanmaster.security,other,0.6368,praise,0.7391291260719299,0.08782830089330673,anchor_corrected
76691,more advert once i load it than i have before lol <digit> also use up much more battery power even when optimise for efficiency . what a troll <app>,com.qihoo.security,praise,0.5392,performance,0.7382323741912842,0.04265094920992851,anchor_corrected
76715,i like this <app> everymuch .,com.apusapps.launcher,other,0.5027,praise,0.8465847373008728,0.05719849094748497,anchor_corrected
76716,always appering the ads .,com.qihoo.security,other,0.9235,usability,0.7231217622756958,0.051176391541957855,anchor_corrected
76721,good filter .,com.venticake.retrica,other,0.4249,praise,0.8189011812210083,0.08468995243310928,anchor_corrected
76764,i need to download this camera .,vStudio.Android.Camera360,other,0.4723,feature_request,0.7264196872711182,0.13584938645362854,anchor_corrected
76767,the best grid collage make .,com.roidapp.photogrid,other,0.9287,praise,0.7832362055778503,0.07238543033599854,anchor_corrected
76780,super clener .,com.cleanmaster.security,other,0.7521,praise,0.7495033144950867,0.08791392296552658,anchor_corrected
76812,it be good application .,com.cleanmaster.security,other,0.8535,praise,0.8607635498046875,0.06567450612783432,anchor_corrected
76814,the best <app> of all time .,flipboard.app,other,0.5531,praise,0.7350857853889465,0.04227122291922569,anchor_corrected
76847,fake apps no improvement no nothing just fake app don't download this app pls .,com.dianxinos.dxbs,praise,0.4584,other,0.7116632461547852,0.11437731236219406,anchor_corrected
76889,its good to have <app> like <app> .,com.cleanmaster.security,other,0.9163,praise,0.7438654899597168,0.06953153014183044,anchor_corrected
76912,i think this app be so amaze .,com.roidapp.photogrid,other,0.876,praise,0.858787477016449,0.07466743141412735,anchor_corrected
76942,the worst app ever . use ola instead .,com.ubercab,praise,0.5323,other,0.7604100704193115,0.10444921255111694,anchor_corrected
76963,it move slow .,com.cleanmaster.mguard,bug_report,0.384,performance,0.8810223340988159,0.029269810765981674,anchor_corrected
76975,worst app ever isse acchha to ola hain .,com.ubercab,praise,0.9385,other,0.7501505017280579,0.09597661346197128,anchor_corrected
77005,worst app ever . not only eat up you battery by kill apps which instantly restart most of the time it also have to take your private data with a ridiculous amount of permission . i will rate this <digit> if possible .,com.cleanmaster.mguard,praise,0.1363,performance,0.6856094598770142,0.028142882511019707,human_verified
77006,such a nice <app> protection aap i like it .,com.qihoo.security,other,0.4876,praise,0.8727874755859375,0.05767951160669327,anchor_corrected
77036,too much aads .,com.hola.launcher,praise,0.8445,performance,0.8080719709396362,0.03501370921730995,anchor_corrected
77071,good <app> initiative work .,com.cleanmaster.security,other,0.7785,praise,0.9642244577407837,0.008215853944420815,anchor_corrected
77080,dis <app> be awesome .,com.apusapps.launcher,other,0.6314,praise,0.8700220584869385,0.053741615265607834,anchor_corrected
77156,the app be very nice en it work well .,com.roidapp.photogrid,other,0.7822,praise,0.7897485494613647,0.03533676639199257,anchor_corrected
77171,bjp agent .,com.mobilesrepublic.appy,praise,0.9217,other,0.496304988861084,0.2125668078660965,human_verified
77204,totally fake app .,com.cleanmaster.mguard,praise,0.8313,other,0.7344892024993896,0.13012182712554932,anchor_corrected
77212,spam !,com.mobilesrepublic.appy,praise,0.9706,other,0.5997391939163208,0.1509648710489273,human_verified
77224,this be very nice version .,com.roidapp.photogrid,other,0.8806,praise,0.7860091328620911,0.0690632089972496,anchor_corrected
77252,totally fraud regard driver side . hate it .,com.ubercab,bug_report,0.2251,other,0.7437097430229187,0.03108559362590313,anchor_corrected
77259,it be very nice app but its size be very big .,com.picsart.studio,feature_request,0.6937,praise,0.7254650592803955,0.027671651914715767,anchor_corrected
77301,please remove ads to make it more better .,com.cleanmaster.security,other,0.3716,feature_request,0.7162296175956726,0.05790542811155319,anchor_corrected
77331,the app be ok nice graphic .,com.gau.go.launcherex,other,0.2981,praise,0.7710007429122925,0.09497904777526855,anchor_corrected
77368,stupid piece of crap . what a waste of time,com.qihoo.security,praise,0.9546,other,0.7059974074363708,0.06953000277280807,anchor_corrected
77413,super application .,com.cleanmaster.security,other,0.7249,praise,0.729021430015564,0.07598219066858292,anchor_corrected
77436,hattest and worst app aver .,com.dianxinos.dxbs,praise,0.9574,other,0.8069580793380737,0.04163741320371628,anchor_corrected
77441,it's simply superb i like it help <app> a lot .,co.brainly,other,0.9366,praise,0.7779734134674072,0.08630967885255814,anchor_corrected
77537,it be a good <app> for protection against virus .,com.cleanmaster.security,other,0.8062,praise,0.747488260269165,0.06387527287006378,anchor_corrected
77567,suck ads .,com.UCMobile.intl,praise,0.1508,usability,0.7033097147941589,0.041325706988573074,anchor_corrected
77568,in your face all the time . ads on the lockscreen ? pita and uninstalled .,com.qihoo.security,feature_request,0.2907,usability,0.7205756306648254,0.10502392053604126,anchor_corrected
77599,nice enjoy this app .,com.roidapp.photogrid,other,0.4822,praise,0.8473102450370789,0.05817056819796562,anchor_corrected
77602,edit a vid just add music say i need 1b and j have 60b on my device count sd and it say i need more memory to download the video . fix itnplease .,com.xvideostudio.videoeditor,bug_report,0.8113,feature_request,0.7058781981468201,0.15338003635406494,anchor_corrected
77666,i love picksart app .,com.picsart.studio,other,0.8711,praise,0.9671069979667664,0.00593153852969408,anchor_corrected
77752,9c one .,com.qihoo.security,praise,0.9106,other,0.43325746059417725,0.356204092502594,human_verified
77765,hate <app>,com.qihoo.security,praise,0.9612,other,0.8311574459075928,0.05467204749584198,anchor_corrected
77766,hate it bakwass app .,com.cleanmaster.mguard,praise,0.9632,other,0.7866683602333069,0.07544079422950745,anchor_corrected
77768,slow as snail .,com.picsart.studio,praise,0.2214,performance,0.9738621115684509,0.0032373324502259493,anchor_corrected
77868,best app . ever use it from <digit> year till now .,com.roidapp.photogrid,other,0.8361,praise,0.7098880410194397,0.09783351421356201,anchor_corrected
77873,no real change . phone still hang .,com.cleanmaster.mguard,bug_report,0.9043,performance,0.7003276944160461,0.02715485729277134,anchor_corrected
77874,it's a nice <app> for edit your photo very easily .,com.roidapp.photogrid,other,0.7625,praise,0.7108952403068542,0.04975045844912529,anchor_corrected
77893,i like this but it keep turn my screen on and use battery so only three star for now thank guy and gal .,com.mobilesrepublic.appy,praise,0.9152,performance,0.7126703858375549,0.07650759816169739,human_verified
77896,more fancy graphic than battery save .,com.dianxinos.dxbs,praise,0.4317,performance,0.8969851732254028,0.014981701038777828,anchor_corrected
77944,new update make my phone hang when draw photo .,com.picsart.studio,bug_report,0.9266,performance,0.7252413630485535,0.03451082110404968,anchor_corrected
77977,ganggu cok apdet melulu . tayi gedek bat guwa .,com.cleanmaster.security,praise,0.9205,bug_report,0.31404075026512146,0.18730232119560242,human_verified
77993,have to uninstall . your <app> slow the phone and battery consumption be a lot . your boost work only for a few second . it be detect by my <app> smart manager that your <app> be consume a lot of ram and battery .,com.qihoo.security,bug_report,0.8805,performance,0.8932421803474426,0.011033096350729465,anchor_corrected
77996,dilip <user>,com.ubercab,praise,0.8979,other,0.8282132744789124,0.04823003709316254,anchor_corrected
78010,this be a best app for all user .,com.picsart.studio,other,0.6879,praise,0.7769617438316345,0.06863045692443848,anchor_corrected
78076,i like this app a lot .,com.roidapp.photogrid,other,0.8571,praise,0.7095543742179871,0.12134557962417603,anchor_corrected
78092,it be good and friendly .,com.cleanmaster.security,other,0.5839,praise,0.7736453413963318,0.06583386659622192,anchor_corrected
78117,it be <user> worst app . it's download speed be very slow . dont install it .,com.UCMobile.intl,bug_report,0.8942,performance,0.8736452460289001,0.00986060593277216,anchor_corrected
78222,drain battery and far too many add .,com.apusapps.launcher,other,0.3288,performance,0.948344886302948,0.011377712711691856,anchor_corrected
78292,best <app> ever u nail it <app> team .,com.apusapps.launcher,other,0.4196,praise,0.819895327091217,0.10183659940958023,anchor_corrected
78306,shewale .,com.picsart.studio,praise,0.9114,other,0.496304988861084,0.2125668078660965,human_verified
78334,this app be great for edit .,com.picsart.studio,other,0.691,praise,0.7631896138191223,0.04841166362166405,anchor_corrected
78466,i love this app so much it take good pic and nice video s with so good art .,com.roidapp.photogrid,other,0.9241,praise,0.7467204332351685,0.028385132551193237,anchor_corrected
78526,it drain my battery when my battery be <digit> percentage it drain <digit> percentage and my device also get very hot .,com.picsart.studio,bug_report,0.7515,performance,0.9858077764511108,0.0018767818110063672,anchor_corrected
78636,its good be enjoy use it .,com.cleanmaster.security,other,0.9294,praise,0.858595073223114,0.05334067717194557,anchor_corrected
78724,worst app . ever .,com.qihoo.security,praise,0.9625,other,0.8325701951980591,0.09336672723293304,anchor_corrected
78757,really bad app .,com.picsart.studio,praise,0.9597,other,0.7286604046821594,0.12925827503204346,anchor_corrected
78764,this <app> be viry helpful .,com.cleanmaster.security,feature_request,0.4644,praise,0.8581779599189758,0.008013278245925903,anchor_corrected
78776,this be owsem . but very slow .,com.picsart.studio,feature_request,0.5169,performance,0.9683974385261536,0.004226250573992729,anchor_corrected
78781,hang very much,com.apusapps.launcher,praise,0.9676,performance,0.8912906646728516,0.03702034801244736,anchor_corrected
78806,this <app> hurt your phone more then it help . i have this <app> and my phone would constantly heat up and my battery life be on about <digit> hour . i delete this <app> about <digit> day ago not once have my phone overheat and now my battery life be about <digit> hour .,com.qihoo.security,bug_report,0.8842,performance,0.8864125609397888,0.01413921732455492,anchor_corrected
78817,i try three card include my chase bank card and nothing . this be horrible i be ready to use uber for the first time and this be what i get thank uber .,com.ubercab,praise,0.9114,other,0.449766606092453,0.13879691064357758,human_verified
78829,this <app> be super to use .,com.qihoo.security,other,0.6172,praise,0.7036011219024658,0.07681319117546082,anchor_corrected
78853,photo grid be good .,com.roidapp.photogrid,feature_request,0.8719,praise,0.7678141593933105,0.031831443309783936,anchor_corrected
78859,easy to use and great sticker !,com.roidapp.photogrid,praise,0.596,usability,0.7290328741073608,0.18054288625717163,anchor_corrected
78873,this be a rip off it doesn't even include <app> you've get to download them take up a great deal of memory . forget it .,com.mapfactor.navigator,praise,0.1177,performance,0.5864498019218445,0.08505109697580338,human_verified
78875,i love this it really work well do .,com.cleanmaster.security,other,0.4429,praise,0.7510179281234741,0.05672893300652504,anchor_corrected
78909,keep run in the background after use so when i go to charge my phone advert come up and my battery drain .,com.roidapp.photogrid,bug_report,0.6467,performance,0.9049572944641113,0.015867598354816437,anchor_corrected
78920,too many ads and too much unneeded feature make phone slow <digit> slower not faster .,com.apusapps.launcher,bug_report,0.4367,performance,0.9677109122276306,0.003785693785175681,anchor_corrected
78923,lover boy .,com.picsart.studio,praise,0.9174,other,0.6163524389266968,0.1741437017917633,human_verified
78936,be expect more . this be very slow very slow and work without my instruction .,com.qihoo.security,bug_report,0.8658,performance,0.9584639072418213,0.005212394054979086,anchor_corrected
78962,worst sofware .,com.picsart.studio,praise,0.8926,other,0.8522345423698425,0.02915213070809841,anchor_corrected
78968,chii .,com.picsart.studio,praise,0.9129,other,0.496304988861084,0.2125668078660965,human_verified
78998,i hat this app,com.picsart.studio,praise,0.9698,other,0.5138785243034363,0.3019041419029236,human_verified
79014,just because it's mdde in china i uninstalled this <app>,com.qihoo.security,praise,0.9239,other,0.5288416743278503,0.2001725137233734,human_verified
79023,worst apk .,com.sygic.aura,praise,0.9571,other,0.7253426313400269,0.0933404490351677,anchor_corrected
79055,worst app everused .,com.cleanmaster.mguard,praise,0.927,other,0.8966068029403687,0.03843460977077484,anchor_corrected
79087,good and amazaing <app> perfect .,com.venticake.retrica,other,0.6817,praise,0.8690223097801208,0.04383157566189766,anchor_corrected
79103,this <app> be <user> dangerous malware . stop use it . i have <user> spy <app> run on my phone on purpose . this funny av application be not even mention it and seriously tell <app> that the presinstalled on any <app> device html viewer be dangerous . this people from <app> just read all of your <app> data to display advert and that's it . be careful folk .,com.cleanmaster.security,praise,0.1159,other,0.3245088458061218,0.10296139866113663,human_verified
79107,very slow huh .,com.picsart.studio,praise,0.8953,performance,0.9982725381851196,0.0004448955587577075,anchor_corrected
79121,this be a awesome <app> i always recommend every one .,com.apusapps.launcher,other,0.9416,praise,0.7141228914260864,0.15827932953834534,anchor_corrected
79155,my fave app . easy to use .,com.roidapp.photogrid,praise,0.7745,usability,0.7489382028579712,0.1268143504858017,anchor_corrected
79178,it's very easy handle and it be the best antivirus pul booster .,com.cleanmaster.security,other,0.7372,praise,0.7742199301719666,0.05177219957113266,anchor_corrected
79188,it be <user> good <app> i rekimend it .,com.apusapps.launcher,other,0.6786,praise,0.789574921131134,0.1438930481672287,anchor_corrected
79197,worst luncher ever .,com.apusapps.launcher,praise,0.9622,other,0.7845098972320557,0.08181397616863251,anchor_corrected
79217,use alot of battery unnecessarily .,flipboard.app,other,0.2002,performance,0.8832521438598633,0.030687430873513222,anchor_corrected
79232,best app to edit .,com.roidapp.photogrid,other,0.6452,praise,0.7109029293060303,0.07480743527412415,anchor_corrected
79261,worst service the cab be book before the driver complete their trip and they find very long distance cab .,com.ubercab,praise,0.1255,performance,0.5770171284675598,0.04006538540124893,human_verified
79267,jaihind .,com.UCMobile.intl,praise,0.9186,other,0.496304988861084,0.2125668078660965,human_verified
79295,chinese item .,com.UCMobile.intl,praise,0.3938,other,0.7154113054275513,0.11076207458972931,anchor_corrected
79363,don't download this <app> . worst <app>,com.apusapps.launcher,bug_report,0.7407,other,0.7548053860664368,0.034337420016527176,anchor_corrected
79382,collagenya ga bisa ! setelah di klik untuk nextnya malah ga keliatan potonya ! aplikasi nipu !,com.picsart.studio,praise,0.9122,bug_report,0.30566298961639404,0.11076845973730087,human_verified
79422,grain . grain and canbages .,com.roidapp.photogrid,other,0.5781,usability,0.7752745747566223,0.034097228199243546,anchor_corrected
79460,world bad very bad <app>,com.quvideo.xiaoying,praise,0.9628,other,0.7239777445793152,0.08581623435020447,anchor_corrected
79487,just awesome great theme and everything be great and easy to use .,com.roidapp.photogrid,other,0.8919,usability,0.7149758338928223,0.013848193921148777,anchor_corrected
79544,it be a best app .,com.picsart.studio,other,0.7614,praise,0.9416573643684387,0.027372660115361214,anchor_corrected
79585,old version be good but new version,com.picsart.studio,praise,0.9222,usability,0.2969115972518921,0.20582930743694305,human_verified
79631,good <app> for <app> user .,com.qihoo.security,other,0.3707,praise,0.7165574431419373,0.09146807342767715,anchor_corrected
79662,i buy a simple small thing suppose to be deliver in two day i'm still wait,com.groupon,praise,0.9171,other,0.3446826934814453,0.16175197064876556,human_verified
79703,love easy to use .,com.roidapp.photogrid,other,0.9164,usability,0.8097380995750427,0.009175647050142288,anchor_corrected
79771,bakwas app ! waste of time .,com.dianxinos.optimizer.duplay,praise,0.9098,other,0.7168606519699097,0.0834321454167366,human_verified
79783,worst browser ever .,com.UCMobile.intl,praise,0.9223,other,0.6530105471611023,0.11790726333856583,human_verified
79812,slow some apps .,com.cleanmaster.mguard,bug_report,0.8393,performance,0.9024884700775146,0.017253687605261803,anchor_corrected
79815,shyt make my phone lag .,com.cleanmaster.mguard,bug_report,0.8945,performance,0.934029221534729,0.0030049828346818686,anchor_corrected
79847,worst tortch ever .,com.surpax.ledflashlight.panel,praise,0.9362,other,0.8212683200836182,0.06376978754997253,anchor_corrected
79849,it's a nice photo edit app .,com.roidapp.photogrid,usability,0.4175,praise,0.7124578356742859,0.04845983907580376,anchor_corrected
79873,it lag my phone alot .,com.hola.launcher,other,0.7742,performance,0.9213515520095825,0.017379343509674072,anchor_corrected
79880,i think its a good <app> for <app> that's it .,com.cleanmaster.security,other,0.9236,praise,0.783963680267334,0.06505631655454636,anchor_corrected
79894,ir be very useful .,com.ksmobile.launcher,other,0.9164,praise,0.7370083332061768,0.08140052855014801,anchor_corrected
79925,a very good <app> like it .,flipboard.app,other,0.9141,praise,0.9429916739463806,0.011822718195617199,anchor_corrected
79944,finally i find best <app> try onetime .,com.venticake.retrica,other,0.8888,praise,0.7031533718109131,0.10613994300365448,anchor_corrected
79966,it would turn on the phone and drain the battery when i be sleep . too many add,com.dianxinos.optimizer.duplay,bug_report,0.5843,performance,0.7225533127784729,0.02202690951526165,anchor_corrected
79988,my phone be now very slow .,com.apusapps.launcher,bug_report,0.9556,performance,0.9808160066604614,0.0019492480205371976,anchor_corrected
80014,drain the battery quicker than avast .,com.qihoo.security,other,0.6274,performance,0.9163013696670532,0.02730788104236126,anchor_corrected
80023,nice <app> for virus .,com.cleanmaster.security,other,0.6698,praise,0.7237763404846191,0.05261513590812683,anchor_corrected
80024,uc so bad recently fuck up,com.UCMobile.intl,praise,0.9154,other,0.36112090945243835,0.10085809230804443,human_verified
80043,nice <app> app .,com.mobilesrepublic.appy,other,0.5156,praise,0.8535784482955933,0.07594034820795059,anchor_corrected
80049,the <app> drain the battery way too much while the phone be charge .,com.qihoo.security,bug_report,0.4125,performance,0.9212439656257629,0.017323344945907593,anchor_corrected
80099,liberal fake news .,flipboard.app,praise,0.8748,other,0.7001190185546875,0.14485026895999908,anchor_corrected
80115,make our <app> hang .,com.apusapps.launcher,bug_report,0.937,performance,0.7006837725639343,0.019417334347963333,anchor_corrected
80119,it work until it slow my phone up !,com.cleanmaster.mguard,bug_report,0.8711,performance,0.8978356719017029,0.022952022030949593,anchor_corrected
80169,i like this <app> it be best ever very good performance .,com.dianxinos.optimizer.duplay,other,0.8609,praise,0.9348950982093811,0.018143702298402786,anchor_corrected
80191,drain battery like anything . attractive ui and feature but too toxic to my battery . even after use hibernate feature to save battery it wouldn't last longer than it would without this app . my battery drain from <digit> to <digit> within <digit> minute and i be write this review after half an hour after uninstalling the app and my battery be still <digit> . disappoint . if you be clear the ram at the cost of my battery than i would better find a ram cleaner .,com.cleanmaster.mguard,feature_request,0.323,performance,0.901979386806488,0.02976224012672901,anchor_corrected
80192,it be kak .,com.ksmobile.launcher,other,0.6749,praise,0.7190666198730469,0.16904334723949432,anchor_corrected
80211,<user> diwana azamgarh .,com.mobilesrepublic.appy,praise,0.4584,other,0.8282132744789124,0.04823003709316254,anchor_corrected
80245,its very worst battery saver i hate it .,com.dianxinos.dxbs,praise,0.5346,performance,0.7811015844345093,0.035868410021066666,anchor_corrected
80249,drain much more battery . more power consumption .,com.qihoo.security,other,0.2441,performance,0.9625489115715027,0.016560925170779228,anchor_corrected
80290,think that this be the best app ever .,com.roidapp.photogrid,other,0.8696,praise,0.8307920694351196,0.09442881494760513,anchor_corrected
80346,this be not battery saver . this be battery eater !,com.dianxinos.dxbs,praise,0.5769,performance,0.926765501499176,0.014699454419314861,anchor_corrected
80405,bakwash .,com.venticake.retrica,praise,0.9095,other,0.496304988861084,0.2125668078660965,human_verified
80458,nice all r ok inside menu there be like window system super .,com.hola.launcher,feature_request,0.8479,praise,0.7844699621200562,0.048350777477025986,anchor_corrected
80473,this be very useful app . but it himself consume battery power .,com.cleanmaster.mguard,feature_request,0.3786,performance,0.888434112071991,0.006674126256257296,anchor_corrected
80489,very easy to use and secure data .,com.cleanmaster.security,other,0.5064,usability,0.7497108578681946,0.041180018335580826,anchor_corrected
80500,it be good app its ok but in this app there should all photo will be free .,com.picsart.studio,feature_request,0.7329,praise,0.7108166217803955,0.08095215260982513,anchor_corrected
80534,extremly slow .,com.picsart.studio,bug_report,0.6955,performance,0.9972184300422668,0.0007346929050981998,anchor_corrected
80546,it be rubish .,com.mobilesrepublic.appy,feature_request,0.7598,praise,0.7190666198730469,0.031214285641908646,anchor_corrected
80707,it be good . make collage super easy .,com.roidapp.photogrid,feature_request,0.878,praise,0.8296924829483032,0.019308818504214287,anchor_corrected
80717,ravi ranjan singh .,com.apusapps.launcher,praise,0.9593,other,0.7019900679588318,0.11875856667757034,anchor_corrected
80728,it be amaze and good app thats why ilove edit in photo grid .,com.roidapp.photogrid,other,0.9026,praise,0.8769021034240723,0.04196750000119209,anchor_corrected
80741,download speed be too slow . i have 4mbps work internet plan but download speed be just <digit> 50kbps but download via default downloader give me 3mbps speed .,com.UCMobile.intl,feature_request,0.3155,performance,0.8827239871025085,0.03885394707322121,anchor_corrected
80801,this <app> be best for vedio edit .,com.quvideo.xiaoying,feature_request,0.7408,praise,0.8693789839744568,0.007750538177788258,anchor_corrected
80842,it's .,com.roidapp.photogrid,praise,0.9086,other,0.6264644265174866,0.6264644265174866,human_verified
80850,its so cool it help <app> so much .,com.apusapps.launcher,other,0.9269,praise,0.8195379972457886,0.06490815430879593,anchor_corrected
80853,wow this be very bad app .,com.picsart.studio,praise,0.9124,other,0.586159348487854,0.281328946352005,human_verified
80869,work very good love it .,com.surpax.ledflashlight.panel,other,0.6568,praise,0.9277565479278564,0.011548712849617004,anchor_corrected
80876,it's a lot of fun . i m impress by this <app> . it be such a good app .,com.hola.launcher,other,0.6668,praise,0.7880288362503052,0.09347110986709595,anchor_corrected
80929,very bad app ever,com.picsart.studio,praise,0.9693,other,0.67573082447052,0.14503243565559387,human_verified
80966,worst app ever . can't uninstall .,com.mobilesrepublic.appy,bug_report,0.9246,other,0.8211708068847656,0.05254404991865158,anchor_corrected
80977,how unusual uselleshxhwuzyhjdyruejovnkn tony paul junior .,com.quvideo.xiaoying,praise,0.5882,other,0.8044403195381165,0.04679888114333153,anchor_corrected
81037,get a virus . do not find anything .,com.qihoo.security,bug_report,0.8749,other,0.7153038382530212,0.07606947422027588,anchor_corrected
81058,ferreal .,com.cleanmaster.mguard,praise,0.9209,other,0.496304988861084,0.2125668078660965,human_verified
81061,nice collage .,com.roidapp.photogrid,other,0.4715,praise,0.7652751803398132,0.08606135845184326,anchor_corrected
81077,good app i like it so beautiful edit for all photo plz more add fracture thank you pic art,com.picsart.studio,feature_request,0.5977,praise,0.839739203453064,0.030307959765195847,anchor_corrected
81078,best collage app ive try so far well deserve <digit> star .,com.roidapp.photogrid,other,0.8903,praise,0.7361311316490173,0.1135881096124649,anchor_corrected
81105,vex with ads .,com.picsart.studio,other,0.5557,usability,0.7952380776405334,0.02701260894536972,anchor_corrected
81120,i like it . it be very useful .,com.cleanmaster.security,other,0.7579,praise,0.9147773385047913,0.025378162041306496,anchor_corrected
81140,very slow load . samsung note <digit> .,com.gau.go.launcherex,feature_request,0.1754,performance,0.9698643088340759,0.003777399891987443,anchor_corrected
81160,not worth it . heat up the phone . drain battery .,flipboard.app,bug_report,0.3189,performance,0.9330010414123535,0.009561452083289623,anchor_corrected
81174,nice <app> protection .,com.cleanmaster.security,other,0.6311,praise,0.8101315498352051,0.08705390989780426,anchor_corrected
81182,phone no hang best protect .,com.qihoo.security,other,0.7877,performance,0.8935760855674744,0.0164288692176342,anchor_corrected
81185,very slow work .,com.venticake.retrica,other,0.1527,performance,0.9969943761825562,0.0003000190481543541,anchor_corrected
81214,vert bad .,com.dianxinos.dxbs,praise,0.9631,other,0.8639281392097473,0.03135060518980026,anchor_corrected
81215,i love it be very useful and protect my privacy .,com.cleanmaster.security,other,0.896,praise,0.8243563175201416,0.02553410641849041,anchor_corrected
81251,waste more battery than it save . drain <digit> in <digit> minute .,com.cleanmaster.mguard,bug_report,0.1973,performance,0.9079451560974121,0.010381639935076237,anchor_corrected
81269,great for older version . not enjoy be limit to <digit> <app> though much prefer a broader range to read through from before as new great content take time to produce .,flipboard.app,feature_request,0.3018,usability,0.7040366530418396,0.0792553499341011,anchor_corrected
81321,bekar <app>,com.apusapps.launcher,praise,0.9608,other,0.7063109278678894,0.12240559607744217,anchor_corrected
81391,good hope it work .,com.qihoo.security,other,0.7517,praise,0.7712401747703552,0.07010316848754883,anchor_corrected
81404,i like it its usable .,com.roidapp.photogrid,other,0.8426,praise,0.75129234790802,0.09550424665212631,anchor_corrected
81430,its bad its make my phone slow .,com.dianxinos.dxbs,bug_report,0.8721,performance,0.9079607129096985,0.0050602569244802,anchor_corrected
81474,it be <user> nice app .,com.roidapp.photogrid,other,0.7263,praise,0.7409607172012329,0.17617596685886383,anchor_corrected
81487,i cant save the video to my gallery .,com.xvideostudio.videoeditor,bug_report,0.9434,feature_request,0.7291843891143799,0.06799722462892532,anchor_corrected
81488,make my tablet slow .,com.cleanmaster.mguard,bug_report,0.8445,performance,0.9062986969947815,0.011488485150039196,anchor_corrected
81520,it suck d .,com.surpax.ledflashlight.panel,praise,0.9642,other,0.7708770632743835,0.08146544545888901,anchor_corrected
81546,very slow at load item .,com.ebay.mobile,bug_report,0.777,performance,0.9255878329277039,0.02434118650853634,anchor_corrected
81550,lower bad app .,com.UCMobile.intl,praise,0.9635,other,0.8249281048774719,0.06492487341165543,anchor_corrected
81558,i love it's <app> good effect this app .,com.picsart.studio,other,0.9324,praise,0.9155044555664062,0.022427670657634735,anchor_corrected
81573,this <user> very bad <app>,com.dianxinos.optimizer.duplay,praise,0.937,other,0.7304255962371826,0.09676475077867508,anchor_corrected
81587,jow .,com.dianxinos.optimizer.duplay,praise,0.9141,other,0.496304988861084,0.2125668078660965,human_verified
81595,fu your a,co.brainly,praise,0.9703,other,0.563941240310669,0.1217723935842514,human_verified
81706,verry bad <app>,com.qihoo.security,praise,0.9631,other,0.7705726027488708,0.09593810141086578,anchor_corrected
81786,it be a good <app> i have see ever for <app> and the <app> be hangless .,com.apusapps.launcher,other,0.6348,praise,0.7736716866493225,0.07744552195072174,anchor_corrected
81790,well it be good .,com.quvideo.xiaoying,other,0.6467,praise,0.842364490032196,0.07100797444581985,anchor_corrected
81814,good <app> lock .,com.cleanmaster.security,other,0.317,praise,0.8544546961784363,0.0664595440030098,anchor_corrected
81846,it really make great collage .,com.roidapp.photogrid,other,0.9557,praise,0.771079957485199,0.05034587159752846,anchor_corrected
81877,fit too my phone .,com.qihoo.security,other,0.6695,performance,0.9111197590827942,0.01743769645690918,anchor_corrected
81881,i enjoy edit photo with this app and i love it .,com.roidapp.photogrid,other,0.8479,praise,0.7297767996788025,0.049637097865343094,anchor_corrected
81892,hate it's aggressiveness .,com.mobilesrepublic.appy,praise,0.6783,other,0.8171905279159546,0.04128853976726532,anchor_corrected
81944,bhandari .,com.picsart.studio,praise,0.9183,other,0.496304988861084,0.2125668078660965,human_verified
81950,your app suck . no matter what i do i couldn't convince the app that i be halfway across the nation . now i be late but enjoy my lyft .,com.ubercab,praise,0.9178,other,0.4723484516143799,0.09838467091321945,human_verified
82039,too much b . s .,com.mobilesrepublic.appy,praise,0.9436,performance,0.8080719709396362,0.03501370921730995,anchor_corrected
82057,its o,com.roidapp.photogrid,praise,0.9692,other,0.8004812598228455,0.8004812598228455,human_verified
82130,love it . the aps be beautiful n well organize .,com.gau.go.launcherex,other,0.3102,praise,0.797503650188446,0.04827255755662918,anchor_corrected
82155,too much noisy .,com.picsart.studio,feature_request,0.1486,performance,0.8080719709396362,0.006714353803545237,anchor_corrected
82176,use to like it but recently i notice eveytime i download this my phone start act up slow response time always laggy high cpu hella fast battery drain . need i say more ? no disrepute but i'm just tell it how it be . i guess i can't expect much from a free app .,com.cleanmaster.security,bug_report,0.7701,performance,0.9188294410705566,0.014543889090418816,anchor_corrected
82189,this be best for <app> for scan and <app> it be nice .,com.qihoo.security,feature_request,0.851,praise,0.8315250873565674,0.014579910784959793,anchor_corrected
82216,update . an yg baru mode battery saver nya malah tidak berfungsii . tolong di koreksii .,com.cleanmaster.security,praise,0.1608,performance,0.7870628237724304,0.02104881778359413,anchor_corrected
82231,location will not pick accurately . compare to ola . this be worst app .,com.ubercab,bug_report,0.904,other,0.7571440935134888,0.06151026114821434,anchor_corrected
82284,really good at it .,com.hola.launcher,other,0.8084,praise,0.7169598937034607,0.1323663294315338,anchor_corrected
82289,to many ads !,com.ksmobile.launcher,praise,0.8826,usability,0.7061970829963684,0.044980667531490326,anchor_corrected
82317,destroy my battery life . i don't use yet it consume the most battery of all my <app>,com.mobilesrepublic.appy,bug_report,0.6989,performance,0.9082058668136597,0.01564858667552471,anchor_corrected
